Date,Price,Open,High,Low,Vol.,Change %
2020-06-23,114000,114000,114000,114000,0.40K,0.00%
2020-06-22,114000,114000,114000,114000,0.00K,-0.69%
2020-06-17,114792,114792,114792,114792,0.00K,-3.29%
2020-06-16,118697,118750,118750,117958,0.05K,-3.06%
2020-06-12,122444,126667,126667,118750,0.02K,-0.85%
2020-06-11,123500,120333,126667,120333,0.00K,15.56%
2020-06-10,106875,106875,106875,106875,0.06K,7.14%
2020-06-08,99750,99750,99750,99750,0.32K,0.00%
2020-06-05,99750,99750,99750,99750,0.05K,0.00%
2020-06-04,99750,99750,99750,99750,0.04K,0.80%
2020-06-03,98958,98958,98958,98958,0.03K,-0.79%
2020-06-02,99750,99750,99750,99750,0.00K,6.78%
2020-06-01,93417,93417,93417,93417,0.12K,-5.60%
2020-05-28,98958,98958,98958,98958,2.96K,0.35%
2020-05-26,98611,95000,98958,95000,0.14K,-0.35%
2020-05-21,98958,98958,98958,98958,0.00K,4.17%
2020-05-20,95000,95000,95000,95000,0.01K,0.00%
2020-05-19,95000,95000,95000,95000,0.00K,-4.00%
2020-05-18,98958,98958,98958,98958,0.02K,5.93%
2020-05-15,93417,93417,93417,93417,0.02K,0.00%
2020-05-13,93417,93417,93417,93417,0.10K,1.97%
2020-05-12,91611,117957,117957,91437,0.19K,-7.42%
2020-05-11,98958,98958,98958,98958,0.09K,9.82%
2020-05-08,90106,90250,90250,89854,0.35K,-0.16%
2020-05-07,90250,90250,90250,90250,0.03K,3.88%
2020-05-06,86878,85500,90250,84708,0.03K,15.52%
2020-05-05,75209,75208,75209,75208,0.08K,5.56%
2020-05-04,71250,71250,71250,71250,0.05K,-10.00%
2020-04-30,79167,79167,79167,79167,0.01K,-2.91%
2020-04-29,81542,81542,81542,81542,0.03K,-19.90%
2020-04-28,101805,102125,102917,81701,0.06K,-0.31%
2020-04-27,102125,102125,102125,102125,0.00K,-3.54%
2020-04-24,105871,107348,107349,102917,0.01K,22.31%
2020-04-23,86562,79167,89775,79167,0.04K,22.59%
2020-04-22,70609,64917,74812,64917,0.14K,8.77%
2020-04-21,64917,64917,64917,64917,0.00K,2.50%
2020-04-20,63333,63333,63333,63333,0.01K,0.00%
2020-04-17,63333,63333,63333,63333,0.19K,5.02%
2020-04-15,60309,59375,63333,58442,0.15K,8.43%
2020-04-14,55619,55417,58450,55417,2.30K,14.19%
2020-04-07,48708,48708,48708,48708,0.00K,31.50%
2020-04-03,37040,35445,40590,35445,0.15K,9.50%
2020-04-02,33826,33826,33826,33826,0.03K,2.17%
2020-04-01,33106,33106,33106,33106,0.00K,1.10%
2020-03-31,32746,32746,32746,32746,0.01K,1.11%
2020-03-30,32386,32386,32386,32386,0.01K,12.50%
2020-03-27,28788,28789,28789,28788,0.53K,-5.30%
2020-03-26,30400,30401,30401,30400,0.05K,0.00%
2020-03-24,30400,30400,30400,30400,0.01K,20.00%
2020-03-23,25334,25334,25334,25334,0.03K,-20.00%
2020-03-20,31667,31667,31667,31667,0.01K,3.53%
2020-03-18,30586,30586,30586,30586,0.02K,0.00%
2020-03-13,30586,30586,30586,30586,0.02K,-4.29%
2020-03-12,31957,34170,34170,30947,0.19K,5.62%
2020-03-11,30257,30576,30576,30227,0.16K,-1.17%
2020-03-03,30614,30946,30946,30576,0.07K,0.05%
2020-03-02,30597,30947,30947,30587,0.10K,-3.42%
2020-02-28,31680,33105,33105,30947,0.08K,4.26%
2020-02-27,30386,32027,32027,30227,0.19K,-2.18%
2020-02-26,31063,31667,32027,30227,34.87K,2.76%
2020-02-21,30227,30227,30227,30227,0.01K,-6.17%
2020-02-19,32215,34181,34181,30947,2.89K,-5.56%
2020-02-18,34113,34113,34113,34113,0.00K,-0.08%
2020-02-17,34141,33826,35625,33826,0.06K,-4.74%
2020-02-13,35841,35841,35841,35840,0.07K,-0.40%
2020-02-11,35985,35985,35985,35985,0.02K,0.81%
2020-02-10,35697,35985,35985,35625,0.03K,10.25%
2020-02-07,32379,32379,32379,32379,0.00K,-0.02%
2020-02-06,32386,32386,32386,32386,0.01K,0.00%
2020-02-05,32386,32386,32386,32386,0.08K,0.00%
2020-02-04,32386,32386,32386,32386,0.26K,1.31%
2020-02-03,31968,28788,32386,28788,0.24K,-0.18%
2020-01-31,32027,32027,32027,32027,0.04K,11.25%
2020-01-30,28788,28788,28788,28788,0.05K,4.82%
2020-01-29,27464,25909,28140,25909,0.05K,-0.21%
2020-01-27,27522,25909,28068,25909,0.47K,-4.40%
2020-01-24,28788,28788,28788,28788,0.01K,-2.44%
2020-01-23,29508,29508,29508,29508,0.00K,2.50%
2020-01-22,28788,28788,28788,28788,0.04K,0.00%
2020-01-21,28788,28788,28788,28788,0.44K,-1.88%
2020-01-17,29338,29508,29508,28788,0.07K,0.65%
2020-01-16,29148,29148,29148,29148,0.07K,-1.22%
2020-01-13,29508,29508,29508,29508,0.02K,0.00%
2020-01-10,29508,29508,29508,29508,0.13K,-5.09%
2020-01-08,31089,31089,31090,31089,0.54K,0.00%
2020-01-07,31090,31090,31090,31090,0.11K,16.29%
2020-01-03,26736,26629,28788,26629,0.28K,3.19%
2020-01-02,25909,25909,25909,25909,0.01K,4.46%
2019-12-27,24804,25189,25189,24470,0.08K,-1.53%
2019-12-23,25188,25188,25189,25188,0.04K,25.23%
2019-12-20,20114,19086,22903,19086,0.04K,26.71%
2019-12-18,15874,15833,15905,15833,0.22K,-1.24%
2019-12-17,16073,17992,17992,15114,0.00K,-10.66%
2019-12-16,17992,17992,17992,17985,0.12K,0.00%
2019-12-13,17992,17992,17992,17985,0.09K,0.00%
2019-12-12,17992,17992,17992,17992,0.33K,0.00%
2019-12-11,17992,17993,17993,17992,0.63K,-11.86%
2019-12-10,20414,20295,20870,20295,0.09K,3.14%
2019-12-09,19792,19792,19792,19792,0.01K,0.00%
2019-12-05,19792,19792,19792,19792,0.06K,0.00%
2019-12-04,19791,19792,19792,19791,0.06K,1.91%
2019-12-03,19419,19072,19783,19072,0.12K,6.17%
2019-11-29,18291,18388,18388,18064,0.07K,5.52%
2019-11-28,17334,19432,19432,17273,0.49K,-11.37%
2019-11-27,19557,19432,21590,19428,0.13K,0.64%
2019-11-26,19432,19432,19432,19432,0.01K,0.00%
2019-11-25,19431,19432,19432,19430,2.05K,1.97%
2019-11-22,19056,17992,19432,17992,0.03K,-1.93%
2019-11-21,19432,19432,19432,19432,0.00K,0.00%
2019-11-19,19432,19432,19432,19432,0.07K,7.15%
2019-11-15,18136,18136,18136,18136,0.00K,15.36%
2019-11-14,15721,18712,18712,15114,0.21K,-13.49%
2019-11-13,18172,18172,18172,18172,0.14K,1.00%
2019-11-12,17993,17993,17993,17992,0.26K,-1.06%
2019-11-11,18186,17992,18999,17992,0.56K,14.86%
2019-11-08,15833,15833,15833,15833,0.00K,0.00%
2019-11-07,15833,15833,15833,15833,0.25K,-4.35%
2019-11-05,16553,16553,16553,16553,0.07K,2.19%
2019-11-01,16198,18507,18507,16193,0.65K,0.56%
2019-10-31,16108,16193,16193,15833,0.15K,-6.74%
2019-10-30,17271,17271,17271,17271,0.00K,7.64%
2019-10-29,16046,15833,16193,15833,0.29K,0.43%
2019-10-28,15977,15977,15977,15977,0.06K,0.91%
2019-10-25,15833,15833,15833,15833,0.07K,-6.05%
2019-10-24,16853,17057,17057,15833,0.01K,-1.40%
2019-10-23,17093,17093,17093,17093,1.62K,18.75%
2019-10-22,14394,14394,14394,14394,0.04K,-0.51%
2019-10-21,14467,16193,16193,14394,0.07K,0.41%
2019-10-18,14408,14395,15114,14394,0.14K,0.10%
2019-10-17,14394,14394,14394,14394,0.76K,-0.12%
2019-10-16,14411,16553,16553,14394,0.70K,-10.18%
2019-10-15,16044,15833,16553,15833,0.10K,7.85%
2019-10-14,14876,14394,15473,14394,0.14K,-10.11%
2019-10-09,16548,16553,16553,16193,0.11K,4.04%
2019-10-04,15906,17237,17237,15833,0.08K,7.18%
2019-10-03,14840,14840,14840,14840,0.07K,-0.01%
2019-10-02,14841,14903,14903,14840,0.07K,3.12%
2019-09-26,14393,14393,14393,14393,5.90K,0.00%
2019-09-25,14393,14393,14393,14393,0.31K,0.00%
2019-09-24,14393,14393,14393,14393,0.70K,-0.76%
2019-09-23,14503,14393,14752,14393,1.20K,0.77%
2019-09-20,14393,14393,14393,14393,2.78K,-13.04%
2019-09-19,16551,16551,16551,16551,0.00K,14.72%
2019-09-18,14428,15832,15832,14393,1.42K,-11.53%
2019-09-17,16307,16551,16551,16192,0.04K,0.17%
2019-09-13,16279,16551,16551,16192,0.18K,-1.08%
2019-09-12,16457,16192,16551,16192,0.05K,3.20%
2019-09-11,15947,16551,16551,15832,0.17K,-3.13%
2019-09-10,16462,16192,16551,16192,0.34K,0.31%
2019-09-06,16412,16551,16551,16192,0.07K,-0.84%
2019-09-05,16551,16551,16551,16551,0.06K,0.00%
2019-09-04,16551,16551,16551,16551,0.02K,-0.01%
2019-09-03,16553,16696,16696,16551,0.57K,-5.05%
2019-09-02,17433,16551,17991,16551,0.34K,5.32%
2019-08-30,16551,16551,16551,16551,0.15K,-16.67%
2019-08-29,19862,19862,19862,19862,1.01K,0.00%
2019-08-28,19862,19862,19862,19862,0.04K,0.00%
2019-08-27,19862,19862,19862,19862,0.73K,-7.76%
2019-08-26,21532,21589,21589,20293,0.03K,8.81%
2019-08-23,19790,20293,20725,18998,0.23K,1.85%
2019-08-22,19430,19430,19430,19430,0.06K,2.27%
2019-08-20,18998,18998,18998,18998,0.13K,9.58%
2019-08-16,17337,17271,18998,17271,0.06K,0.38%
2019-08-15,17271,17271,17271,17271,0.01K,0.00%
2019-08-14,17271,17271,17271,17271,0.06K,0.00%
2019-08-13,17271,17271,17271,17271,0.00K,0.00%
2019-08-12,17271,17271,17271,17271,0.00K,0.00%
2019-08-08,17271,17271,17271,17271,0.02K,0.00%
2019-08-07,17271,17271,17271,17271,0.04K,14.29%
2019-08-06,15112,15112,15112,15112,0.16K,16.38%
2019-08-05,12986,12953,15112,12953,0.69K,0.92%
2019-08-02,12867,12867,12867,12867,0.80K,0.00%
2019-07-31,12867,12867,12867,12867,0.01K,0.00%
2019-07-30,12867,12867,12867,12867,0.03K,0.00%
2019-07-29,12867,12867,12867,12867,0.01K,-0.74%
2019-07-26,12963,13385,13385,12953,0.46K,-3.47%
2019-07-25,13429,13433,13433,13428,0.05K,1.84%
2019-07-22,13187,12953,13817,12953,3.07K,2.23%
2019-07-19,12899,12953,12953,12867,0.02K,-0.42%
